Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2023-06-23 15:00:00,30282.05000000,31400.00000000,30252.00000000,31238.00000000,16528.62191000,2023-06-23 15:59:59.999,509747577.10461140,266127,9341.06572000,288092738.44211860,0
2023-06-23 16:00:00,31238.01000000,31431.94000000,30666.67000000,31097.02000000,11756.58344000,2023-06-23 16:59:59.999,365452623.79168330,175737,5920.65386000,184075050.59308810,0
2023-06-23 17:00:00,31097.02000000,31286.61000000,31007.18000000,31241.10000000,5100.61728000,2023-06-23 17:59:59.999,158835456.57575100,74881,2563.60988000,79838606.69047270,0
2023-06-23 18:00:00,31241.10000000,31271.91000000,30880.78000000,30943.68000000,5050.67281000,2023-06-23 18:59:59.999,156609404.15440930,73981,1940.46038000,60177971.81594320,0
2023-06-23 19:00:00,30943.69000000,30944.42000000,30615.33000000,30880.87000000,3979.10321000,2023-06-23 19:59:59.999,122625425.82679620,66933,1843.07267000,56793686.03328110,0
2023-06-23 20:00:00,30880.88000000,30950.00000000,30788.51000000,30906.07000000,1641.73216000,2023-06-23 20:59:59.999,50673285.40365400,34366,809.31391000,24981812.67441840,0
2023-06-23 21:00:00,30906.07000000,30919.00000000,30540.69000000,30659.80000000,1810.41111000,2023-06-23 21:59:59.999,55689308.63459880,45771,805.96315000,24792060.37121210,0
2023-06-23 22:00:00,30659.80000000,30669.35000000,30453.10000000,30644.17000000,2299.67907000,2023-06-23 22:59:59.999,70312093.24468550,45752,1067.62906000,32647145.20339270,0
2023-06-23 23:00:00,30644.17000000,30691.32000000,30522.50000000,30688.50000000,1216.14141000,2023-06-23 23:59:59.999,37230357.48786930,28306,601.71099000,18420979.65269990,0
2023-06-24 00:00:00,30688.51000000,30694.16000000,30459.32000000,30488.20000000,1984.03430000,2023-06-24 00:59:59.999,60659916.92019090,50977,759.69329000,23229568.83943440,0
2023-06-24 01:00:00,30488.20000000,30629.88000000,30410.00000000,30605.30000000,1586.32575000,2023-06-24 01:59:59.999,48403113.50509180,36573,734.87878000,22429330.51307250,0
2023-06-24 02:00:00,30605.31000000,30794.11000000,30580.01000000,30756.60000000,1600.85237000,2023-06-24 02:59:59.999,49142097.77525560,32922,993.53726000,30499608.12297140,0
2023-06-24 03:00:00,30756.61000000,30779.83000000,30702.80000000,30730.01000000,877.79624000,2023-06-24 03:59:59.999,26982224.19986970,22236,435.50211000,13387193.84462530,0
2023-06-24 04:00:00,30730.00000000,30753.35000000,30655.35000000,30703.68000000,658.95585000,2023-06-24 04:59:59.999,20239875.28192070,21554,326.64908000,10033163.89814140,0
2023-06-24 05:00:00,30703.69000000,30756.08000000,30676.13000000,30725.01000000,708.67254000,2023-06-24 05:59:59.999,21771394.04567250,20546,347.75445000,10683066.88365890,0
2023-06-24 06:00:00,30725.01000000,30788.00000000,30631.41000000,30697.94000000,1084.98195000,2023-06-24 06:59:59.999,33298759.91913760,26179,548.59330000,16838605.36618180,0
2023-06-24 07:00:00,30697.95000000,30697.95000000,30552.01000000,30567.58000000,1134.60715000,2023-06-24 07:59:59.999,34761246.57831260,32133,433.98438000,13299074.47330510,0
2023-06-24 08:00:00,30567.58000000,30665.43000000,30552.78000000,30608.82000000,1085.54371000,2023-06-24 08:59:59.999,33212941.32646740,27408,546.74403000,16730304.82406530,0
2023-06-24 09:00:00,30608.81000000,30637.21000000,30574.75000000,30621.63000000,654.58765000,2023-06-24 09:59:59.999,20034010.81419110,21894,331.70277000,10151854.10568930,0
2023-06-24 10:00:00,30621.64000000,30742.73000000,30605.01000000,30739.98000000,1090.05641000,2023-06-24 10:59:59.999,33446899.90240960,26755,578.29490000,17743541.95088970,0
2023-06-24 11:00:00,30739.99000000,30739.99000000,30656.40000000,30684.38000000,647.90422000,2023-06-24 11:59:59.999,19883085.71845790,22143,303.68707000,9319355.46408480,0
2023-06-24 12:00:00,30684.37000000,30800.00000000,30652.00000000,30694.57000000,1254.54445000,2023-06-24 12:59:59.999,38551083.49631190,33146,626.51233000,19252503.59321230,0
2023-06-24 13:00:00,30694.56000000,30720.00000000,30525.00000000,30640.69000000,1409.55169000,2023-06-24 13:59:59.999,43178823.05199220,38465,575.85203000,17642744.22939420,0
2023-06-24 14:00:00,30640.69000000,30720.00000000,30605.48000000,30688.53000000,984.95924000,2023-06-24 14:59:59.999,30197984.34300020,31033,566.82039000,17378694.18714330,0
2023-06-24 15:00:00,30688.52000000,30697.96000000,30282.07000000,30398.71000000,3770.28438000,2023-06-24 15:59:59.999,114848789.20837170,83102,1643.67937000,50066157.02610930,0
2023-06-24 16:00:00,30398.72000000,30513.25000000,30250.00000000,30510.01000000,2499.12893000,2023-06-24 16:59:59.999,75972444.44554620,60087,1159.54597000,35257772.38020230,0
2023-06-24 17:00:00,30510.01000000,30650.31000000,30502.00000000,30584.49000000,1834.45461000,2023-06-24 17:59:59.999,56101887.21229040,41456,929.06274000,28413428.83926890,0
2023-06-24 18:00:00,30584.50000000,30709.36000000,30570.00000000,30638.38000000,1184.33370000,2023-06-24 18:59:59.999,36303753.59058710,30230,649.68821000,19914258.50752810,0
2023-06-24 19:00:00,30638.39000000,30679.51000000,30598.83000000,30627.84000000,625.39568000,2023-06-24 19:59:59.999,19166870.92966760,20254,231.02398000,7080643.59543700,0
2023-06-24 20:00:00,30627.84000000,30627.85000000,30484.16000000,30507.56000000,803.57202000,2023-06-24 20:59:59.999,24561600.81286800,24063,299.13917000,9142762.16005720,0
2023-06-24 21:00:00,30507.56000000,30574.40000000,30408.95000000,30513.78000000,1066.66873000,2023-06-24 21:59:59.999,32528996.00475520,29539,438.57618000,13375533.82313600,0
